Info	Severity
51463  >  80 [ACK] Seq=552 Ack=448 Win=63794 Len=0	1
"51463  >  80 [FIN, ACK] Seq=552 Ack=448 Win=63794 Len=0"	1
51464  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=1 SACK_PERM	1
80  >  51463 [ACK] Seq=448 Ack=553 Win=15744 Len=0	1
"80  >  51464 [SYN, ACK] Seq=0 Ack=1 Win=14600 Len=0 MSS=1460 SACK_PERM WS=128"	1
51464  >  80 [ACK] Seq=1 Ack=1 Win=64240 Len=0	1
POST / HTTP/1.1 	1
80  >  51464 [ACK] Seq=1 Ack=720 Win=16128 Len=0	1
HTTP/1.1 200 OK 	1
"80  >  51464 [FIN, ACK] Seq=501 Ack=720 Win=16128 Len=0"	1
51464  >  80 [ACK] Seq=720 Ack=502 Win=63740 Len=0	1
"51464  >  80 [FIN, ACK] Seq=720 Ack=502 Win=63740 Len=0"	1
80  >  51464 [ACK] Seq=502 Ack=721 Win=16128 Len=0	1
51465  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=1 SACK_PERM	1
"80  >  51465 [SYN, ACK] Seq=0 Ack=1 Win=14600 Len=0 MSS=1460 SACK_PERM WS=128"	1
51465  >  80 [ACK] Seq=1 Ack=1 Win=64240 Len=0	1
POST / HTTP/1.1 	1
80  >  51465 [ACK] Seq=1 Ack=552 Win=15744 Len=0	1
HTTP/1.1 200 OK 	1
"80  >  51465 [FIN, ACK] Seq=447 Ack=552 Win=15744 Len=0"	1
51465  >  80 [ACK] Seq=552 Ack=448 Win=63794 Len=0	1
"51465  >  80 [FIN, ACK] Seq=552 Ack=448 Win=63794 Len=0"	1
51466  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=1 SACK_PERM	1
80  >  51465 [ACK] Seq=448 Ack=553 Win=15744 Len=0	1
"80  >  51466 [SYN, ACK] Seq=0 Ack=1 Win=14600 Len=0 MSS=1460 SACK_PERM WS=128"	1
51466  >  80 [ACK] Seq=1 Ack=1 Win=64240 Len=0	1
POST / HTTP/1.1 	1
80  >  51466 [ACK] Seq=1 Ack=720 Win=16128 Len=0	1
HTTP/1.1 200 OK 	1
"80  >  51466 [FIN, ACK] Seq=501 Ack=720 Win=16128 Len=0"	1
51466  >  80 [ACK] Seq=720 Ack=502 Win=63740 Len=0	1
"51466  >  80 [FIN, ACK] Seq=720 Ack=502 Win=63740 Len=0"	1
80  >  51466 [ACK] Seq=502 Ack=721 Win=16128 Len=0	1
51467  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=1 SACK_PERM	1
"80  >  51467 [SYN, ACK] Seq=0 Ack=1 Win=14600 Len=0 MSS=1460 SACK_PERM WS=128"	1
51467  >  80 [ACK] Seq=1 Ack=1 Win=64240 Len=0	1
POST / HTTP/1.1 	1
80  >  51467 [ACK] Seq=1 Ack=552 Win=15744 Len=0	1
HTTP/1.1 200 OK 	1
"80  >  51467 [FIN, ACK] Seq=447 Ack=552 Win=15744 Len=0"	1
51467  >  80 [ACK] Seq=552 Ack=448 Win=63794 Len=0	1
"51467  >  80 [FIN, ACK] Seq=552 Ack=448 Win=63794 Len=0"	1
51468  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=1 SACK_PERM	1
80  >  51467 [ACK] Seq=448 Ack=553 Win=15744 Len=0	1
"80  >  51468 [SYN, ACK] Seq=0 Ack=1 Win=14600 Len=0 MSS=1460 SACK_PERM WS=128"	1
51468  >  80 [ACK] Seq=1 Ack=1 Win=64240 Len=0	1
POST / HTTP/1.1 	1
80  >  51468 [ACK] Seq=1 Ack=720 Win=16128 Len=0	1
HTTP/1.1 200 OK 	1
"80  >  51468 [FIN, ACK] Seq=501 Ack=720 Win=16128 Len=0"	1
51468  >  80 [ACK] Seq=720 Ack=502 Win=63740 Len=0	1
"51468  >  80 [FIN, ACK] Seq=720 Ack=502 Win=63740 Len=0"	1
80  >  51468 [ACK] Seq=502 Ack=721 Win=16128 Len=0	1
51470  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=1 SACK_PERM	1
"80  >  51470 [SYN, ACK] Seq=0 Ack=1 Win=14600 Len=0 MSS=1460 SACK_PERM WS=128"	1
51470  >  80 [ACK] Seq=1 Ack=1 Win=64240 Len=0	1
POST / HTTP/1.1 	1
80  >  51470 [ACK] Seq=1 Ack=552 Win=15744 Len=0	1
HTTP/1.1 200 OK 	1
"80  >  51470 [FIN, ACK] Seq=447 Ack=552 Win=15744 Len=0"	1
51470  >  80 [ACK] Seq=552 Ack=448 Win=63794 Len=0	1
"51470  >  80 [FIN, ACK] Seq=552 Ack=448 Win=63794 Len=0"	1
51471  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=1 SACK_PERM	1
80  >  51470 [ACK] Seq=448 Ack=553 Win=15744 Len=0	1
"80  >  51471 [SYN, ACK] Seq=0 Ack=1 Win=14600 Len=0 MSS=1460 SACK_PERM WS=128"	1
51471  >  80 [ACK] Seq=1 Ack=1 Win=64240 Len=0	1
POST / HTTP/1.1 	1
80  >  51471 [ACK] Seq=1 Ack=720 Win=16128 Len=0	1
HTTP/1.1 200 OK 	1
"80  >  51471 [FIN, ACK] Seq=501 Ack=720 Win=16128 Len=0"	1
51471  >  80 [ACK] Seq=720 Ack=502 Win=63740 Len=0	1
"51471  >  80 [FIN, ACK] Seq=720 Ack=502 Win=63740 Len=0"	1
80  >  51471 [ACK] Seq=502 Ack=721 Win=16128 Len=0	1
DHCP Inform   - Transaction ID 0x34c74c38	1
51472  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=1 SACK_PERM	1
"80  >  51472 [SYN, ACK] Seq=0 Ack=1 Win=14600 Len=0 MSS=1460 SACK_PERM WS=128"	1
51472  >  80 [ACK] Seq=1 Ack=1 Win=64240 Len=0	1
POST / HTTP/1.1 	1
80  >  51472 [ACK] Seq=1 Ack=552 Win=15744 Len=0	1
HTTP/1.1 200 OK 	1
"80  >  51472 [FIN, ACK] Seq=447 Ack=552 Win=15744 Len=0"	1
51472  >  80 [ACK] Seq=552 Ack=448 Win=63794 Len=0	1
"51472  >  80 [FIN, ACK] Seq=552 Ack=448 Win=63794 Len=0"	1
51473  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=1 SACK_PERM	1
80  >  51472 [ACK] Seq=448 Ack=553 Win=15744 Len=0	1
"80  >  51473 [SYN, ACK] Seq=0 Ack=1 Win=14600 Len=0 MSS=1460 SACK_PERM WS=128"	1
51473  >  80 [ACK] Seq=1 Ack=1 Win=64240 Len=0	1
POST / HTTP/1.1 	1
80  >  51473 [ACK] Seq=1 Ack=720 Win=16128 Len=0	1
HTTP/1.1 200 OK 	1
"80  >  51473 [FIN, ACK] Seq=501 Ack=720 Win=16128 Len=0"	1
51473  >  80 [ACK] Seq=720 Ack=502 Win=63740 Len=0	1
"51473  >  80 [FIN, ACK] Seq=720 Ack=502 Win=63740 Len=0"	1
Solicit XID: 0xe05e4a CID: 0001000119fe8490000c2919b860 	1
Standard query 0xc34d A www.google.com	1
Standard query response 0xc34d A www.google.com A 173.194.115.80 A 173.194.115.81 A 173.194.115.82 A 173.194.115.83 A 173.194.115.84	1
49209  >  80 [SYN] Seq=0 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM	1
49210  >  80 [SYN] Seq=0 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM	1
"80  >  49209 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1460"	1
49209  >  80 [ACK] Seq=1 Ack=1 Win=64240 Len=0	1
"GET /url?sa=t&rct=j&q=&esrc=s&source=web&cd=1&ved=0CCwQFjAA&url=http%3A%2F%2Fwww.butch-femme.com%2Farchive%2Findex.php%2Ft-7747.html&ei=VLe8Up7fAuqG2gWmh4GICA&usg=AFQjCNFOHP50Z-lVfPuwAyj_wmtR6i8YHw&sig2=K6jndeyDFmvsonCImht5MA&bvm=bv.58187178,d.b2I HTTP/1.1 "	1
80  >  49209 [ACK] Seq=1 Ack=495 Win=64240 Len=0	1
"80  >  49210 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1460"	1
49210  >  80 [ACK] Seq=1 Ack=1 Win=64240 Len=0	1
HTTP/1.1 200 OK  (text/html)	1
Standard query 0x71e9 A www.butch-femme.com	1
Standard query 0x7895 A gqillqigqilqigqiqlqiigqilqiiiqgg.esmtp.biz	1
Standard query 0x8288 A bholaschildrenfoundation.com	1
Standard query 0x22d4 A answers-to.com	1
Standard query 0x73f5 A uskana.tv	1
Standard query 0xda93 A essnk.ru	1
Standard query 0x3dc2 A www3.k88t9rilh62bvw1nu39.4pu.com	1
Standard query response 0x22d4 A answers-to.com A 74.220.203.53	1
49211  >  80 [SYN] Seq=0 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM	1
"[TCP Retransmission] 80  >  49209 [PSH, ACK] Seq=1 Ack=495 Win=64240 Len=881"	1
49209  >  80 [ACK] Seq=495 Ack=882 Win=63359 Len=0	1
Standard query response 0x3dc2 A www3.k88t9rilh62bvw1nu39.4pu.com A 188.116.34.246	1
49212  >  80 [SYN] Seq=0 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM	1
49213  >  80 [SYN] Seq=0 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM	1
49214  >  80 [SYN] Seq=0 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM	1
49215  >  80 [SYN] Seq=0 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM	1
49216  >  80 [SYN] Seq=0 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM	1
49217  >  80 [SYN] Seq=0 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM	1
"80  >  49211 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1460"	1
49211  >  80 [ACK] Seq=1 Ack=1 Win=64240 Len=0	1
Standard query response 0x7895 A gqillqigqilqigqiqlqiigqilqiiiqgg.esmtp.biz A 93.170.131.2	1
Standard query response 0x73f5 A uskana.tv A 146.255.46.1	1
49218  >  80 [SYN] Seq=0 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM	1
49219  >  80 [SYN] Seq=0 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM	1
Standard query response 0x71e9 A www.butch-femme.com CNAME butch-femme.com A 66.225.230.141	1
49220  >  80 [SYN] Seq=0 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM	1
49221  >  80 [SYN] Seq=0 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM	1
"80  >  49220 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1460"	1
49220  >  80 [ACK] Seq=1 Ack=1 Win=64240 Len=0	1
GET /archive/index.php/t-7747.html HTTP/1.1 	1
80  >  49220 [ACK] Seq=1 Ack=562 Win=64240 Len=0	1
"80  >  49221 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1460"	1
49221  >  80 [ACK] Seq=1 Ack=1 Win=64240 Len=0	1
"80  >  49212 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1460"	1
49212  >  80 [ACK] Seq=1 Ack=1 Win=64240 Len=0	1
"80  >  49213 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1460"	1
49213  >  80 [ACK] Seq=1 Ack=1 Win=64240 Len=0	1
"80  >  49214 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1460"	1
49214  >  80 [ACK] Seq=1 Ack=1 Win=64240 Len=0	1
"80  >  49218 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1460"	1
49218  >  80 [ACK] Seq=1 Ack=1 Win=64240 Len=0	1
"80  >  49215 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1460"	1
49215  >  80 [ACK] Seq=1 Ack=1 Win=64240 Len=0	1
"80  >  49217 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1460"	1
49217  >  80 [ACK] Seq=1 Ack=1 Win=64240 Len=0	1
"80  >  49216 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1460"	1
49216  >  80 [ACK] Seq=1 Ack=1 Win=64240 Len=0	1
"80  >  49219 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1460"	1
49219  >  80 [ACK] Seq=1 Ack=1 Win=64240 Len=0	1
Standard query response 0xda93 A essnk.ru A 93.95.103.12	1
49222  >  80 [SYN] Seq=0 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM	1
HTTP/1.1 302 Moved Temporarily 	1
GET /1.php HTTP/1.1 	1
80  >  49219 [ACK] Seq=1 Ack=561 Win=64240 Len=0	1
"[TCP Retransmission] 80  >  49220 [PSH, ACK] Seq=1 Ack=562 Win=64240 Len=392"	1
49220  >  80 [ACK] Seq=562 Ack=393 Win=63848 Len=0	1
"80  >  49222 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1460"	1
49222  >  80 [ACK] Seq=1 Ack=1 Win=64240 Len=0	1
HTTP/1.1 302 Found 	1
"[TCP Retransmission] 80  >  49219 [PSH, ACK] Seq=1 Ack=561 Win=64240 Len=267"	1
49219  >  80 [ACK] Seq=561 Ack=268 Win=63973 Len=0	1
Standard query 0x8288 A bholaschildrenfoundation.com	1
Standard query response 0x8288 A bholaschildrenfoundation.com A 194.116.187.24	1
49223  >  80 [SYN] Seq=0 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM	1
Standard query response 0x8288 A bholaschildrenfoundation.com A 194.116.187.24	1
"80  >  49223 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1460"	1
49223  >  80 [ACK] Seq=1 Ack=1 Win=64240 Len=0	1
GET /cache/joomfish-cache/cache.php HTTP/1.1 	1
80  >  49223 [ACK] Seq=1 Ack=572 Win=64240 Len=0	1
HTTP/1.1 302 Moved Temporarily 	1
GET /includes/domit/1.php HTTP/1.1 	1
80  >  49211 [ACK] Seq=1 Ack=548 Win=64240 Len=0	1
"[TCP Retransmission] 80  >  49223 [PSH, ACK] Seq=1 Ack=572 Win=64240 Len=271"	1
49223  >  80 [ACK] Seq=572 Ack=272 Win=63969 Len=0	1
HTTP/1.1 302 Moved Temporarily 	1
GET /web/administrator/help/en-GB/css/all4.php HTTP/1.1 	1
80  >  49218 [ACK] Seq=1 Ack=564 Win=64240 Len=0	1
"[TCP Retransmission] 80  >  49211 [PSH, ACK] Seq=1 Ack=548 Win=64240 Len=280"	1
49211  >  80 [ACK] Seq=548 Ack=281 Win=63960 Len=0	1
HTTP/1.1 302 Moved Temporarily 	1
GET /templates/madeyourweb/1.php?uid=11860 HTTP/1.1 	1
80  >  49222 [ACK] Seq=1 Ack=559 Win=64240 Len=0	1
"[TCP Retransmission] 80  >  49218 [PSH, ACK] Seq=1 Ack=564 Win=64240 Len=252"	1
49218  >  80 [ACK] Seq=564 Ack=253 Win=63988 Len=0	1
HTTP/1.1 302 Found 	1
49222  >  80 [ACK] Seq=559 Ack=403 Win=63839 Len=0	1
"49222  >  80 [FIN, ACK] Seq=559 Ack=403 Win=63839 Len=0"	1
GET /?vfoiwabm=mtbYzbSUiOLUnHWlaqqfnI6ipZ%2BjqVfi6Z92qpejn6qRmqOkbpyY&208a6d38=%01%01%01%01%08%02%08%00%08%07 HTTP/1.1 	1
80  >  49222 [ACK] Seq=403 Ack=560 Win=64239 Len=0	1
80  >  49212 [ACK] Seq=1 Ack=650 Win=64240 Len=0	1
HTTP/1.1 302 Moved Temporarily 	1
Standard query 0x807c A www1.v5ipk3gc8hug1du9459.4pu.com	1
Standard query response 0x807c A www1.v5ipk3gc8hug1du9459.4pu.com A 188.116.34.246	1
49224  >  80 [SYN] Seq=0 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM	1
"[TCP Retransmission] 80  >  49212 [PSH, ACK] Seq=1 Ack=650 Win=64240 Len=1397"	1
49212  >  80 [ACK] Seq=650 Ack=1398 Win=62843 Len=0	1
"80  >  49224 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1460"	1
49224  >  80 [ACK] Seq=1 Ack=1 Win=64240 Len=0	1
GET /mdpgg?z3okclu3b7=npXZ2KDg6JrcpeZb3tnPcJiUcJ6ljaHN2XZnW5rcleGotcDAWc6qs2edoZGi2qCv3qyNk83ZdpaUgr9kn5HY1Nuqn6Dio8rUkZbKoI27m9ChoatvYmtyqGanmZSdrlnVq9ep3uOoZI3aocyymGGaqV%2BoqaW3Z6CfmZ%2Bla5hwrJmP5N5wmJZwoKaYYpisclqZqOeU2Nmg4%2ByqlWXhbaHkpKXQz6Cep8mn26anqWhyqGff4JHP5KCIrOOgptjSocrWpMub2ZbKsqGoqamfZrCQlbKaZaiu7ayX19qizs%2BdltjWnomnf6mnpZ9mtd7Ekah31lyoa9vT31iap6KNp52iiah9WWdv36bhzoifuaaHaayo2OXdlsyIa6zszJOJp2%2BXmV6td6CQlaLrmMZcqXmZs66quKmiqbaMY5rqq6BabL6b49%2FTkadolXibZ56isViZmGqu7N6okteuqJihp5nU2NDRo5bRpJtnnqKxlNnGoNHrzFaWqmt6nqfemOeZ09TlWJRsqHvdnaJqm5pm0OnUnYmnb5meXq13xbfIpMqjmZ23qtq3nZq%2B0KCcvLB0pZpraqqs4Viir6Syxp2lhbyEscCgY8GQpL7bt6bbtrKelLDnp8GhzKTOe9lcqGvc2dJljJZ8s6vRn8jasnh7pvCm3tmmteKb1mzDdo6ioZXd0F2bucmnkqpxZW1wq2qnkJWv2WHEab9Z HTTP/1.1 	1
80  >  49224 [ACK] Seq=1 Ack=1289 Win=64240 Len=0	1
"80  >  49224 [PSH, ACK] Seq=1 Ack=1289 Win=64240 Len=1448 [TCP segment of a reassembled PDU]"	1
HTTP/1.1 200 OK  (text/html)	1
49224  >  80 [ACK] Seq=1289 Ack=1602 Win=64240 Len=0	1
GET /ff464b.js HTTP/1.1 	1
80  >  49224 [ACK] Seq=1602 Ack=2358 Win=64240 Len=0	1
"80  >  49224 [PSH, ACK] Seq=1602 Ack=2358 Win=64240 Len=1448 [TCP segment of a reassembled PDU]"	1
"80  >  49224 [PSH, ACK] Seq=3050 Ack=2358 Win=64240 Len=1448 [TCP segment of a reassembled PDU]"	1
"80  >  49224 [PSH, ACK] Seq=4498 Ack=2358 Win=64240 Len=1307 [TCP segment of a reassembled PDU]"	1
49224  >  80 [ACK] Seq=2358 Ack=5805 Win=64240 Len=0	1
80  >  49224 [ACK] Seq=5805 Ack=2358 Win=64240 Len=1460 [TCP segment of a reassembled PDU]	1
"80  >  49224 [PSH, ACK] Seq=7265 Ack=2358 Win=64240 Len=319 [TCP segment of a reassembled PDU]"	1
49224  >  80 [ACK] Seq=2358 Ack=7584 Win=64240 Len=0	1
"80  >  49224 [PSH, ACK] Seq=7584 Ack=2358 Win=64240 Len=1448 [TCP segment of a reassembled PDU]"	1
"80  >  49224 [PSH, ACK] Seq=9032 Ack=2358 Win=64240 Len=1448 [TCP segment of a reassembled PDU]"	1
49224  >  80 [ACK] Seq=2358 Ack=10480 Win=64240 Len=0	1
"80  >  49224 [PSH, ACK] Seq=10480 Ack=2358 Win=64240 Len=1448 [TCP segment of a reassembled PDU]"	1
"80  >  49224 [PSH, ACK] Seq=11928 Ack=2358 Win=64240 Len=1448 [TCP segment of a reassembled PDU]"	1
"80  >  49224 [PSH, ACK] Seq=13376 Ack=2358 Win=64240 Len=1448 [TCP segment of a reassembled PDU]"	1
49224  >  80 [ACK] Seq=2358 Ack=14824 Win=64240 Len=0	1
"80  >  49224 [PSH, ACK] Seq=14824 Ack=2358 Win=64240 Len=1166 [TCP segment of a reassembled PDU]"	1
"80  >  49224 [PSH, ACK] Seq=15990 Ack=2358 Win=64240 Len=1448 [TCP segment of a reassembled PDU]"	1
49224  >  80 [ACK] Seq=2358 Ack=17438 Win=64240 Len=0	1
80  >  49224 [ACK] Seq=17438 Ack=2358 Win=64240 Len=1460 [TCP segment of a reassembled PDU]	1
"80  >  49224 [PSH, ACK] Seq=18898 Ack=2358 Win=64240 Len=650 [TCP segment of a reassembled PDU]"	1
49224  >  80 [ACK] Seq=2358 Ack=19548 Win=64240 Len=0	1
"80  >  49224 [PSH, ACK] Seq=19548 Ack=2358 Win=64240 Len=1448 [TCP segment of a reassembled PDU]"	1
"80  >  49224 [PSH, ACK] Seq=20996 Ack=2358 Win=64240 Len=1448 [TCP segment of a reassembled PDU]"	1
49224  >  80 [ACK] Seq=2358 Ack=22444 Win=64240 Len=0	1
"80  >  49224 [PSH, ACK] Seq=22444 Ack=2358 Win=64240 Len=1448 [TCP segment of a reassembled PDU]"	1
"80  >  49224 [PSH, ACK] Seq=23892 Ack=2358 Win=64240 Len=1448 [TCP segment of a reassembled PDU]"	1
49224  >  80 [ACK] Seq=2358 Ack=25340 Win=64240 Len=0	1
"80  >  49224 [PSH, ACK] Seq=25340 Ack=2358 Win=64240 Len=1448 [TCP segment of a reassembled PDU]"	1
"80  >  49224 [PSH, ACK] Seq=26788 Ack=2358 Win=64240 Len=1448 [TCP segment of a reassembled PDU]"	1
49224  >  80 [ACK] Seq=2358 Ack=28236 Win=64240 Len=0	1
"80  >  49224 [PSH, ACK] Seq=28236 Ack=2358 Win=64240 Len=1448 [TCP segment of a reassembled PDU]"	1
"80  >  49224 [PSH, ACK] Seq=29684 Ack=2358 Win=64240 Len=1448 [TCP segment of a reassembled PDU]"	1
49224  >  80 [ACK] Seq=2358 Ack=31132 Win=64240 Len=0	1
"80  >  49224 [PSH, ACK] Seq=31132 Ack=2358 Win=64240 Len=1448 [TCP segment of a reassembled PDU]"	1
"80  >  49224 [PSH, ACK] Seq=32580 Ack=2358 Win=64240 Len=1448 [TCP segment of a reassembled PDU]"	1
49224  >  80 [ACK] Seq=2358 Ack=34028 Win=64240 Len=0	1
"80  >  49224 [PSH, ACK] Seq=34028 Ack=2358 Win=64240 Len=878 [TCP segment of a reassembled PDU]"	1
"80  >  49224 [PSH, ACK] Seq=34906 Ack=2358 Win=64240 Len=1448 [TCP segment of a reassembled PDU]"	1
49224  >  80 [ACK] Seq=2358 Ack=36354 Win=64240 Len=0	1
"80  >  49224 [PSH, ACK] Seq=36354 Ack=2358 Win=64240 Len=1448 [TCP segment of a reassembled PDU]"	1
"80  >  49224 [PSH, ACK] Seq=37802 Ack=2358 Win=64240 Len=1448 [TCP segment of a reassembled PDU]"	1
49224  >  80 [ACK] Seq=2358 Ack=39250 Win=64240 Len=0	1
"80  >  49224 [PSH, ACK] Seq=39250 Ack=2358 Win=64240 Len=1448 [TCP segment of a reassembled PDU]"	1
"80  >  49224 [PSH, ACK] Seq=40698 Ack=2358 Win=64240 Len=1454 [TCP segment of a reassembled PDU]"	1
49224  >  80 [ACK] Seq=2358 Ack=42152 Win=64240 Len=0	1
"80  >  49224 [PSH, ACK] Seq=42152 Ack=2358 Win=64240 Len=1448 [TCP segment of a reassembled PDU]"	1
"80  >  49224 [PSH, ACK] Seq=43600 Ack=2358 Win=64240 Len=1448 [TCP segment of a reassembled PDU]"	1
49224  >  80 [ACK] Seq=2358 Ack=45048 Win=64240 Len=0	1
"80  >  49224 [PSH, ACK] Seq=45048 Ack=2358 Win=64240 Len=1448 [TCP segment of a reassembled PDU]"	1
"80  >  49224 [PSH, ACK] Seq=46496 Ack=2358 Win=64240 Len=1448 [TCP segment of a reassembled PDU]"	1
49224  >  80 [ACK] Seq=2358 Ack=47944 Win=64240 Len=0	1
"80  >  49224 [PSH, ACK] Seq=47944 Ack=2358 Win=64240 Len=1324 [TCP segment of a reassembled PDU]"	1
"80  >  49224 [PSH, ACK] Seq=49268 Ack=2358 Win=64240 Len=1448 [TCP segment of a reassembled PDU]"	1
49224  >  80 [ACK] Seq=2358 Ack=50716 Win=64240 Len=0	1
"80  >  49224 [PSH, ACK] Seq=50716 Ack=2358 Win=64240 Len=1448 [TCP segment of a reassembled PDU]"	1
"80  >  49224 [PSH, ACK] Seq=52164 Ack=2358 Win=64240 Len=1448 [TCP segment of a reassembled PDU]"	1
49224  >  80 [ACK] Seq=2358 Ack=53612 Win=64240 Len=0	1
"80  >  49224 [PSH, ACK] Seq=53612 Ack=2358 Win=64240 Len=1448 [TCP segment of a reassembled PDU]"	1
"80  >  49224 [PSH, ACK] Seq=55060 Ack=2358 Win=64240 Len=1448 [TCP segment of a reassembled PDU]"	1
49224  >  80 [ACK] Seq=2358 Ack=56508 Win=64240 Len=0	1
"80  >  49224 [PSH, ACK] Seq=56508 Ack=2358 Win=64240 Len=1448 [TCP segment of a reassembled PDU]"	1
"80  >  49224 [PSH, ACK] Seq=57956 Ack=2358 Win=64240 Len=1448 [TCP segment of a reassembled PDU]"	1
"80  >  49224 [PSH, ACK] Seq=59404 Ack=2358 Win=64240 Len=1448 [TCP segment of a reassembled PDU]"	1
49224  >  80 [ACK] Seq=2358 Ack=60852 Win=64240 Len=0	1
"80  >  49224 [PSH, ACK] Seq=60852 Ack=2358 Win=64240 Len=1448 [TCP segment of a reassembled PDU]"	1
"80  >  49224 [PSH, ACK] Seq=62300 Ack=2358 Win=64240 Len=1448 [TCP segment of a reassembled PDU]"	1
49224  >  80 [ACK] Seq=2358 Ack=63748 Win=64240 Len=0	1
"80  >  49224 [PSH, ACK] Seq=63748 Ack=2358 Win=64240 Len=1448 [TCP segment of a reassembled PDU]"	1
"80  >  49224 [PSH, ACK] Seq=65196 Ack=2358 Win=64240 Len=1448 [TCP segment of a reassembled PDU]"	1
49224  >  80 [ACK] Seq=2358 Ack=66644 Win=64240 Len=0	1
"80  >  49224 [PSH, ACK] Seq=66644 Ack=2358 Win=64240 Len=1448 [TCP segment of a reassembled PDU]"	1
"80  >  49224 [PSH, ACK] Seq=68092 Ack=2358 Win=64240 Len=1448 [TCP segment of a reassembled PDU]"	1
49224  >  80 [ACK] Seq=2358 Ack=69540 Win=64240 Len=0	1
"80  >  49224 [PSH, ACK] Seq=69540 Ack=2358 Win=64240 Len=1448 [TCP segment of a reassembled PDU]"	1
"80  >  49224 [PSH, ACK] Seq=70988 Ack=2358 Win=64240 Len=1448 [TCP segment of a reassembled PDU]"	1
80  >  49224 [ACK] Seq=72436 Ack=2358 Win=64240 Len=1460 [TCP segment of a reassembled PDU]	1
"80  >  49224 [PSH, ACK] Seq=73896 Ack=2358 Win=64240 Len=180 [TCP segment of a reassembled PDU]"	1
49224  >  80 [ACK] Seq=2358 Ack=74076 Win=64240 Len=0	1
"80  >  49223 [FIN, PSH, ACK] Seq=272 Ack=572 Win=64240 Len=0"	1
49223  >  80 [ACK] Seq=572 Ack=273 Win=63969 Len=0	1
"80  >  49224 [PSH, ACK] Seq=74076 Ack=2358 Win=64240 Len=1448 [TCP segment of a reassembled PDU]"	1
"80  >  49224 [PSH, ACK] Seq=75524 Ack=2358 Win=64240 Len=1448 [TCP segment of a reassembled PDU]"	1
49224  >  80 [ACK] Seq=2358 Ack=76972 Win=64240 Len=0	1
"80  >  49224 [PSH, ACK] Seq=76972 Ack=2358 Win=64240 Len=1448 [TCP segment of a reassembled PDU]"	1
"80  >  49224 [PSH, ACK] Seq=78420 Ack=2358 Win=64240 Len=1448 [TCP segment of a reassembled PDU]"	1
49224  >  80 [ACK] Seq=2358 Ack=79868 Win=64240 Len=0	1
"80  >  49224 [PSH, ACK] Seq=79868 Ack=2358 Win=64240 Len=1448 [TCP segment of a reassembled PDU]"	1
"80  >  49224 [PSH, ACK] Seq=81316 Ack=2358 Win=64240 Len=1448 [TCP segment of a reassembled PDU]"	1
49224  >  80 [ACK] Seq=2358 Ack=82764 Win=64240 Len=0	1
